target,symbol,mae__mae,mae__mse,mae__rmse,mae__direction_accuracy,mae__pearson_ic,mae__spearman_rho,mae__cosine_similarity,mae__std_gap,mae__l1_divergence,mae__dwt_distance,mae__kl_divergence,mae__wasserstein,mse__mae,mse__mse,mse__rmse,mse__direction_accuracy,mse__pearson_ic,mse__spearman_rho,mse__cosine_similarity,mse__std_gap,mse__l1_divergence,mse__dwt_distance,mse__kl_divergence,mse__wasserstein,rmse__mae,rmse__mse,rmse__rmse,rmse__direction_accuracy,rmse__pearson_ic,rmse__spearman_rho,rmse__cosine_similarity,rmse__std_gap,rmse__l1_divergence,rmse__dwt_distance,rmse__kl_divergence,rmse__wasserstein,direction_accuracy__mae,direction_accuracy__mse,direction_accuracy__rmse,direction_accuracy__direction_accuracy,direction_accuracy__pearson_ic,direction_accuracy__spearman_rho,direction_accuracy__cosine_similarity,direction_accuracy__std_gap,direction_accuracy__l1_divergence,direction_accuracy__dwt_distance,direction_accuracy__kl_divergence,direction_accuracy__wasserstein,pearson_ic__mae,pearson_ic__mse,pearson_ic__rmse,pearson_ic__direction_accuracy,pearson_ic__pearson_ic,pearson_ic__spearman_rho,pearson_ic__cosine_similarity,pearson_ic__std_gap,pearson_ic__l1_divergence,pearson_ic__dwt_distance,pearson_ic__kl_divergence,pearson_ic__wasserstein,spearman_rho__mae,spearman_rho__mse,spearman_rho__rmse,spearman_rho__direction_accuracy,spearman_rho__pearson_ic,spearman_rho__spearman_rho,spearman_rho__cosine_similarity,spearman_rho__std_gap,spearman_rho__l1_divergence,spearman_rho__dwt_distance,spearman_rho__kl_divergence,spearman_rho__wasserstein,cosine_similarity__mae,cosine_similarity__mse,cosine_similarity__rmse,cosine_similarity__direction_accuracy,cosine_similarity__pearson_ic,cosine_similarity__spearman_rho,cosine_similarity__cosine_similarity,cosine_similarity__std_gap,cosine_similarity__l1_divergence,cosine_similarity__dwt_distance,cosine_similarity__kl_divergence,cosine_similarity__wasserstein,std_gap__mae,std_gap__mse,std_gap__rmse,std_gap__direction_accuracy,std_gap__pearson_ic,std_gap__spearman_rho,std_gap__cosine_similarity,std_gap__std_gap,std_gap__l1_divergence,std_gap__dwt_distance,std_gap__kl_divergence,std_gap__wasserstein,l1_divergence__mae,l1_divergence__mse,l1_divergence__rmse,l1_divergence__direction_accuracy,l1_divergence__pearson_ic,l1_divergence__spearman_rho,l1_divergence__cosine_similarity,l1_divergence__std_gap,l1_divergence__l1_divergence,l1_divergence__dwt_distance,l1_divergence__kl_divergence,l1_divergence__wasserstein,dwt_distance__mae,dwt_distance__mse,dwt_distance__rmse,dwt_distance__direction_accuracy,dwt_distance__pearson_ic,dwt_distance__spearman_rho,dwt_distance__cosine_similarity,dwt_distance__std_gap,dwt_distance__l1_divergence,dwt_distance__dwt_distance,dwt_distance__kl_divergence,dwt_distance__wasserstein,kl_divergence__mae,kl_divergence__mse,kl_divergence__rmse,kl_divergence__direction_accuracy,kl_divergence__pearson_ic,kl_divergence__spearman_rho,kl_divergence__cosine_similarity,kl_divergence__std_gap,kl_divergence__l1_divergence,kl_divergence__dwt_distance,kl_divergence__kl_divergence,kl_divergence__wasserstein,wasserstein__mae,wasserstein__mse,wasserstein__rmse,wasserstein__direction_accuracy,wasserstein__pearson_ic,wasserstein__spearman_rho,wasserstein__cosine_similarity,wasserstein__std_gap,wasserstein__l1_divergence,wasserstein__dwt_distance,wasserstein__kl_divergence,wasserstein__wasserstein
volume_log_return,DHT,1.0,0.9514065,0.9514065,0.379948,0.57384,0.5445115,0.584514,0.1173335,0.730984,0.7057315,0.284316,0.263013,0.9514065,1.0,1.0,0.3723905,0.5793275,0.5503345,0.5901625,0.118058,0.7299035,0.704877,0.282927,0.2638775,0.9514065,1.0,1.0,0.3723905,0.5793275,0.5503345,0.5901625,0.118058,0.7299035,0.704877,0.282927,0.2638775,0.379948,0.3723905,0.3723905,1.0,0.5801455,0.5384455,0.5870945,0.214756,0.3661255,0.315221,0.173437,0.1812445,0.57384,0.5793275,0.5793275,0.5801455,1.0,0.839403,0.9343715,0.2004975,0.5964995,0.4698445,0.1999315,0.199724,0.5445115,0.5503345,0.5503345,0.5384455,0.839403,1.0,0.8284175,0.201797,0.562031,0.441416,0.207893,0.20576,0.584514,0.5901625,0.5901625,0.5870945,0.9343715,0.8284175,1.0,0.2105275,0.5565705,0.476983,0.2103465,0.223508,0.1173335,0.118058,0.118058,0.214756,0.2004975,0.201797,0.2105275,1.0,0.087346,0.125931,0.22233,0.3084225,0.730984,0.7299035,0.7299035,0.3661255,0.5964995,0.562031,0.5565705,0.087346,1.0,0.6312955,0.224161,0.1481845,0.7057315,0.704877,0.704877,0.315221,0.4698445,0.441416,0.476983,0.125931,0.6312955,1.0,0.28217,0.257554,0.284316,0.282927,0.282927,0.173437,0.1999315,0.207893,0.2103465,0.22233,0.224161,0.28217,1.0,0.45843,0.263013,0.2638775,0.2638775,0.1812445,0.199724,0.20576,0.223508,0.3084225,0.1481845,0.257554,0.45843,1.0
volume_log_return,SQM,1.0,0.94669,0.94669,0.3759095,0.5751285,0.5449495,0.5854,0.146505,0.729305,0.786392,0.3181175,0.292663,0.94669,1.0,1.0,0.378316,0.594846,0.562373,0.6051965,0.149442,0.731492,0.7982465,0.314902,0.291112,0.94669,1.0,1.0,0.378316,0.594846,0.562373,0.6051965,0.149442,0.731492,0.7982465,0.314902,0.291112,0.3759095,0.378316,0.378316,1.0,0.5807095,0.5378725,0.5848315,0.2043865,0.3700445,0.3536795,0.136142,0.1654475,0.5751285,0.594846,0.594846,0.5807095,1.0,0.83021,0.9347065,0.2008885,0.5958565,0.541092,0.1994075,0.1990645,0.5449495,0.562373,0.562373,0.5378725,0.83021,1.0,0.819478,0.201287,0.5602035,0.5017045,0.207549,0.203746,0.5854,0.6051965,0.6051965,0.5848315,0.9347065,0.819478,1.0,0.2094615,0.5555585,0.553431,0.211477,0.2225565,0.146505,0.149442,0.149442,0.2043865,0.2008885,0.201287,0.2094615,1.0,0.112552,0.1559375,0.2512125,0.324972,0.729305,0.731492,0.731492,0.3700445,0.5958565,0.5602035,0.5555585,0.112552,1.0,0.666673,0.240784,0.168657,0.786392,0.7982465,0.7982465,0.3536795,0.541092,0.5017045,0.553431,0.1559375,0.666673,1.0,0.3170275,0.302241,0.3181175,0.314902,0.314902,0.136142,0.1994075,0.207549,0.211477,0.2512125,0.240784,0.3170275,1.0,0.4825395,0.292663,0.291112,0.291112,0.1654475,0.1990645,0.203746,0.2225565,0.324972,0.168657,0.302241,0.4825395,1.0
volume_log_return,TEX,1.0,0.9430245,0.943024,0.3839215,0.603057,0.571163,0.611594,0.0999655,0.744449,0.7371615,0.2681005,0.234951,0.9430245,1.0,0.9999995,0.3660135,0.587412,0.557481,0.5954045,0.092462,0.7394955,0.7566625,0.269222,0.2335835,0.943024,0.9999995,1.0,0.3660135,0.5874115,0.5574805,0.595404,0.092462,0.739495,0.7566625,0.2692225,0.233584,0.3839215,0.3660135,0.3660135,1.0,0.5602745,0.522588,0.569794,0.2308295,0.3694525,0.3104525,0.1289015,0.182754,0.603057,0.587412,0.5874115,0.5602745,1.0,0.824036,0.9377155,0.1996875,0.624393,0.47885,0.200499,0.2005835,0.571163,0.557481,0.5574805,0.522588,0.824036,1.0,0.811926,0.2030285,0.590062,0.463439,0.2095225,0.205012,0.611594,0.5954045,0.595404,0.569794,0.9377155,0.811926,1.0,0.2117245,0.5846195,0.4856945,0.2105675,0.223982,0.0999655,0.092462,0.092462,0.2308295,0.1996875,0.2030285,0.2117245,1.0,0.0727165,0.0869455,0.196695,0.31281,0.744449,0.7394955,0.739495,0.3694525,0.624393,0.590062,0.5846195,0.0727165,1.0,0.640528,0.2142175,0.136569,0.7371615,0.7566625,0.7566625,0.3104525,0.47885,0.463439,0.4856945,0.0869455,0.640528,1.0,0.2683145,0.239237,0.2681005,0.269222,0.2692225,0.1289015,0.200499,0.2095225,0.2105675,0.196695,0.2142175,0.2683145,1.0,0.45085,0.234951,0.2335835,0.233584,0.182754,0.2005835,0.205012,0.223982,0.31281,0.136569,0.239237,0.45085,1.0
volume_log_return,GT,1.0,0.953431,0.953431,0.4064965,0.5824275,0.5539445,0.591962,0.134679,0.7346015,0.7664725,0.3287365,0.269872,0.953431,1.0,1.0,0.4005905,0.5911295,0.5603235,0.6004445,0.135223,0.736745,0.777727,0.328539,0.2688395,0.953431,1.0,1.0,0.4005905,0.5911295,0.5603235,0.6004445,0.135223,0.736745,0.777727,0.328539,0.2688395,0.4064965,0.4005905,0.4005905,1.0,0.612516,0.5728245,0.619529,0.2098775,0.3948305,0.3458415,0.1428725,0.1790655,0.5824275,0.5911295,0.5911295,0.612516,1.0,0.8311365,0.936104,0.200672,0.60382,0.5005745,0.199424,0.1991815,0.5539445,0.5603235,0.5603235,0.5728245,0.8311365,1.0,0.820894,0.201328,0.571871,0.475807,0.207268,0.204053,0.591962,0.6004445,0.6004445,0.619529,0.936104,0.820894,1.0,0.2098275,0.5643555,0.509599,0.211271,0.221987,0.134679,0.135223,0.135223,0.2098775,0.200672,0.201328,0.2098275,1.0,0.1039875,0.137197,0.2063145,0.3137705,0.7346015,0.736745,0.736745,0.3948305,0.60382,0.571871,0.5643555,0.1039875,1.0,0.655346,0.250286,0.1557565,0.7664725,0.777727,0.777727,0.3458415,0.5005745,0.475807,0.509599,0.137197,0.655346,1.0,0.334644,0.2818925,0.3287365,0.328539,0.328539,0.1428725,0.199424,0.207268,0.211271,0.2063145,0.250286,0.334644,1.0,0.47565,0.269872,0.2688395,0.2688395,0.1790655,0.1991815,0.204053,0.221987,0.3137705,0.1557565,0.2818925,0.47565,1.0
volume_log_return,CLS,1.0,0.945167,0.945167,0.3436075,0.5341105,0.510248,0.5479185,0.1251265,0.716454,0.712827,0.307732,0.292128,0.945167,1.0,1.0,0.3379155,0.538335,0.5121425,0.5519325,0.1244365,0.715754,0.739577,0.305702,0.2927665,0.945167,1.0,1.0,0.3379155,0.538335,0.5121425,0.5519325,0.1244365,0.715754,0.739577,0.305702,0.2927665,0.3436075,0.3379155,0.3379155,1.0,0.5731045,0.531353,0.5782975,0.207712,0.3309805,0.2931485,0.113608,0.169652,0.5341105,0.538335,0.538335,0.5731045,1.0,0.8400105,0.9272275,0.200591,0.5472475,0.4458185,0.1996145,0.199536,0.510248,0.5121425,0.5121425,0.531353,0.8400105,1.0,0.82609,0.201673,0.5207915,0.4209255,0.207826,0.2058885,0.5479185,0.5519325,0.5519325,0.5782975,0.9272275,0.82609,1.0,0.209311,0.506806,0.4554855,0.2129515,0.2257295,0.1251265,0.1244365,0.1244365,0.207712,0.200591,0.201673,0.209311,1.0,0.0871075,0.13436,0.2346385,0.314241,0.716454,0.715754,0.715754,0.3309805,0.5472475,0.5207915,0.506806,0.0871075,1.0,0.6245755,0.23285,0.158815,0.712827,0.739577,0.739577,0.2931485,0.4458185,0.4209255,0.4554855,0.13436,0.6245755,1.0,0.299083,0.2865015,0.307732,0.305702,0.305702,0.113608,0.1996145,0.207826,0.2129515,0.2346385,0.23285,0.299083,1.0,0.4712,0.292128,0.2927665,0.2927665,0.169652,0.199536,0.2058885,0.2257295,0.314241,0.158815,0.2865015,0.4712,1.0
volume_log_return,YELP,1.0,0.944472,0.944472,0.346575,0.549992,0.52267,0.5600775,0.084294,0.7241125,0.7490535,0.332634,0.2502015,0.944472,1.0,1.0,0.335465,0.5421285,0.5150855,0.5517245,0.0796775,0.721707,0.763953,0.335364,0.2493205,0.944472,1.0,1.0,0.335465,0.5421285,0.5150855,0.5517245,0.0796775,0.721707,0.763953,0.335364,0.2493205,0.346575,0.335465,0.335465,1.0,0.555334,0.5199545,0.563908,0.228343,0.3297575,0.2842585,0.110728,0.1754645,0.549992,0.5421285,0.5421285,0.555334,1.0,0.8258615,0.934903,0.1998655,0.5651975,0.4504965,0.201134,0.2017325,0.52267,0.5150855,0.5150855,0.5199545,0.8258615,1.0,0.8149935,0.2030895,0.5355015,0.4305315,0.2086085,0.2046255,0.5600775,0.5517245,0.5517245,0.563908,0.934903,0.8149935,1.0,0.2115065,0.52546,0.458935,0.2125825,0.226127,0.084294,0.0796775,0.0796775,0.228343,0.1998655,0.2030895,0.2115065,1.0,0.0522685,0.0764265,0.1629395,0.3041085,0.7241125,0.721707,0.721707,0.3297575,0.5651975,0.5355015,0.52546,0.0522685,1.0,0.6357425,0.255582,0.1346865,0.7490535,0.763953,0.763953,0.2842585,0.4504965,0.4305315,0.458935,0.0764265,0.6357425,1.0,0.340751,0.2562455,0.332634,0.335364,0.335364,0.110728,0.201134,0.2086085,0.2125825,0.1629395,0.255582,0.340751,1.0,0.4415895,0.2502015,0.2493205,0.2493205,0.1754645,0.2017325,0.2046255,0.226127,0.3041085,0.1346865,0.2562455,0.4415895,1.0
volume_log_return,LSCC,1.0,0.9507505,0.9507505,0.3412025,0.5553435,0.5272355,0.56586,0.127251,0.725582,0.6795135,0.292651,0.268444,0.9507505,1.0,1.0,0.3390655,0.5586625,0.530281,0.5690015,0.126857,0.7242775,0.69197,0.291844,0.269102,0.9507505,1.0,1.0,0.3390655,0.5586625,0.530281,0.5690015,0.126857,0.7242775,0.69197,0.291844,0.269102,0.3412025,0.3390655,0.3390655,1.0,0.5566245,0.51974,0.563259,0.210388,0.3321305,0.2735995,0.124829,0.1719505,0.5553435,0.5586625,0.5586625,0.5566245,1.0,0.8322865,0.933591,0.2005505,0.5704665,0.4164945,0.200464,0.200212,0.5272355,0.530281,0.530281,0.51974,0.8322865,1.0,0.820425,0.201487,0.538675,0.3958915,0.20865,0.2059835,0.56586,0.5690015,0.5690015,0.563259,0.933591,0.820425,1.0,0.2098725,0.530387,0.422322,0.212853,0.22453,0.127251,0.126857,0.126857,0.210388,0.2005505,0.201487,0.2098725,1.0,0.0916585,0.127103,0.2280765,0.3153265,0.725582,0.7242775,0.7242775,0.3321305,0.5704665,0.538675,0.530387,0.0916585,1.0,0.611566,0.2208045,0.147376,0.6795135,0.69197,0.69197,0.2735995,0.4164945,0.3958915,0.422322,0.127103,0.611566,1.0,0.2880345,0.258258,0.292651,0.291844,0.291844,0.124829,0.200464,0.20865,0.212853,0.2280765,0.2208045,0.2880345,1.0,0.46471,0.268444,0.269102,0.269102,0.1719505,0.200212,0.2059835,0.22453,0.3153265,0.147376,0.258258,0.46471,1.0
volume_log_return,LGIH,1.0,0.951216,0.951216,0.3176985,0.507574,0.4846235,0.5159305,0.1247595,0.7090975,0.7514765,0.3388315,0.3061525,0.951216,1.0,1.0,0.3173685,0.518348,0.49535,0.526597,0.1259295,0.708541,0.768156,0.3387895,0.305644,0.951216,1.0,1.0,0.3173685,0.518348,0.49535,0.526597,0.1259295,0.708541,0.768156,0.3387895,0.305644,0.3176985,0.3173685,0.3173685,1.0,0.5524945,0.5192645,0.5626175,0.20642,0.3001585,0.268698,0.13123,0.1689385,0.507574,0.518348,0.518348,0.5524945,1.0,0.8202705,0.936626,0.199829,0.521703,0.437451,0.2008205,0.2008595,0.4846235,0.49535,0.49535,0.5192645,0.8202705,1.0,0.809204,0.2017955,0.496765,0.420764,0.209405,0.2039975,0.5159305,0.526597,0.526597,0.5626175,0.936626,0.809204,1.0,0.209162,0.481798,0.4451705,0.211604,0.2246265,0.1247595,0.1259295,0.1259295,0.20642,0.199829,0.2017955,0.209162,1.0,0.0818165,0.124494,0.232415,0.3164405,0.7090975,0.708541,0.708541,0.3001585,0.521703,0.496765,0.481798,0.0818165,1.0,0.6267845,0.257183,0.163023,0.7514765,0.768156,0.768156,0.268698,0.437451,0.420764,0.4451705,0.124494,0.6267845,1.0,0.3388865,0.314551,0.3388315,0.3387895,0.3387895,0.13123,0.2008205,0.209405,0.211604,0.232415,0.257183,0.3388865,1.0,0.4773945,0.3061525,0.305644,0.305644,0.1689385,0.2008595,0.2039975,0.2246265,0.3164405,0.163023,0.314551,0.4773945,1.0
volume_log_return,HUBS,1.0,0.944996,0.944996,0.3439225,0.530182,0.504295,0.5427875,0.162918,0.7146935,0.686776,0.314111,0.309595,0.944996,1.0,1.0,0.3535255,0.5530045,0.525189,0.565841,0.167514,0.7159995,0.677132,0.3111425,0.3081155,0.944996,1.0,1.0,0.3535255,0.5530045,0.525189,0.565841,0.167514,0.7159995,0.677132,0.3111425,0.3081155,0.3439225,0.3535255,0.3535255,1.0,0.5716905,0.5361495,0.5814135,0.196062,0.332177,0.2692085,0.135627,0.1692705,0.530182,0.5530045,0.5530045,0.5716905,1.0,0.8290955,0.927575,0.2009395,0.549074,0.395816,0.1997225,0.199384,0.504295,0.525189,0.525189,0.5361495,0.8290955,1.0,0.814836,0.200381,0.518203,0.3777935,0.2079055,0.2047885,0.5427875,0.565841,0.565841,0.5814135,0.927575,0.814836,1.0,0.2080605,0.507828,0.402097,0.212619,0.225494,0.162918,0.167514,0.167514,0.196062,0.2009395,0.200381,0.2080605,1.0,0.1220115,0.164568,0.2528545,0.314167,0.7146935,0.7159995,0.7159995,0.332177,0.549074,0.518203,0.507828,0.1220115,1.0,0.6129355,0.235528,0.16967,0.686776,0.677132,0.677132,0.2692085,0.395816,0.3777935,0.402097,0.164568,0.6129355,1.0,0.3105105,0.298894,0.314111,0.3111425,0.3111425,0.135627,0.1997225,0.2079055,0.212619,0.2528545,0.235528,0.3105105,1.0,0.47941,0.309595,0.3081155,0.3081155,0.1692705,0.199384,0.2047885,0.225494,0.314167,0.16967,0.298894,0.47941,1.0
volume_log_return,CNK,1.0,0.95334488821799,0.95334488821799,0.3910269142394788,0.631481067203014,0.5966836505351277,0.6369295646847043,0.0651049452536813,0.7657187897896077,0.6922299324478305,0.24532246700272,0.1840467324695743,0.95334488821799,1.0,1.0,0.3804424865721508,0.6286920051766999,0.5943785973986875,0.6338310714890538,0.0640742049396086,0.7634001467707303,0.7020156931780881,0.2433634331806388,0.1823866760611084,0.95334488821799,1.0,1.0,0.3804424865721508,0.6286920051766999,0.5943785973986875,0.6338310714890538,0.0640742049396086,0.7634001467707303,0.7020156931780881,0.2433634331806388,0.1823866760611084,0.3910269142394788,0.3804424865721508,0.3804424865721508,1.0,0.5635452449001352,0.5283328141301326,0.5708419663932661,0.2587095465787993,0.3802522282180319,0.3231590413487853,0.1493057660825804,0.1926846708216861,0.631481067203014,0.6286920051766999,0.6286920051766999,0.5635452449001352,1.0,0.8230200063976985,0.940957187688821,0.1984373725948521,0.6373539871669694,0.487243281893886,0.1998099507209955,0.1995276993165334,0.5966836505351277,0.5943785973986875,0.5943785973986875,0.5283328141301326,0.8230200063976985,1.0,0.8138687886396946,0.2048873398745967,0.5975094972370724,0.4617193919259372,0.2104780084340901,0.2081165050167573,0.6369295646847043,0.6338310714890538,0.6338310714890538,0.5708419663932661,0.940957187688821,0.8138687886396946,1.0,0.2127506549277959,0.5985099216595546,0.4902163300208866,0.2092465560101777,0.2210038950693816,0.0651049452536813,0.0640742049396086,0.0640742049396086,0.2587095465787993,0.1984373725948521,0.2048873398745967,0.2127506549277959,1.0,0.0427537701470007,0.0580162534993947,0.1057690096320905,0.3162804700844872,0.7657187897896077,0.7634001467707303,0.7634001467707303,0.3802522282180319,0.6373539871669694,0.5975094972370724,0.5985099216595546,0.0427537701470007,1.0,0.6361413515033546,0.1977286079569807,0.1075200137153275,0.6922299324478305,0.7020156931780881,0.7020156931780881,0.3231590413487853,0.487243281893886,0.4617193919259372,0.4902163300208866,0.0580162534993947,0.6361413515033546,1.0,0.2424048237810398,0.177574812302816,0.24532246700272,0.2433634331806388,0.2433634331806388,0.1493057660825804,0.1998099507209955,0.2104780084340901,0.2092465560101777,0.1057690096320905,0.1977286079569807,0.2424048237810398,1.0,0.4293984699883127,0.1840467324695743,0.1823866760611084,0.1823866760611084,0.1926846708216861,0.1995276993165334,0.2081165050167573,0.2210038950693816,0.3162804700844872,0.1075200137153275,0.177574812302816,0.4293984699883127,1.0
volume_log_return,CUK,1.0,0.937723841044372,0.937723841044372,0.5261511153111978,0.757644308870848,0.7058428131474795,0.7653926326111182,0.123389860275101,0.8265429220756141,0.8001503250072654,0.2438453513193685,0.2037071108537164,0.937723841044372,1.0,1.0,0.522893725028591,0.768956317936345,0.7170774644206424,0.7775127169938344,0.1253562117261868,0.823524922799014,0.817095863030711,0.2425825376282937,0.2057466385948479,0.937723841044372,1.0,1.0,0.522893725028591,0.768956317936345,0.7170774644206424,0.7775127169938344,0.1253562117261868,0.823524922799014,0.817095863030711,0.2425825376282937,0.2057466385948479,0.5261511153111978,0.522893725028591,0.522893725028591,1.0,0.6290422059933473,0.578598653138113,0.6364769170619928,0.2465476471731999,0.516450030002279,0.5070249238443896,0.1636681810674121,0.1997210937973685,0.757644308870848,0.768956317936345,0.768956317936345,0.6290422059933473,1.0,0.8287225301434046,0.9405442643378488,0.197707700445539,0.7750362222635726,0.7142654041317424,0.1999123975270595,0.1990384635487991,0.7058428131474795,0.7170774644206424,0.7170774644206424,0.578598653138113,0.8287225301434046,1.0,0.8208581697146333,0.2037583342567484,0.7129377771551986,0.6535740345433904,0.2084917948471347,0.2085325644944459,0.7653926326111182,0.7775127169938344,0.7775127169938344,0.6364769170619928,0.9405442643378488,0.8208581697146333,1.0,0.2116436021969613,0.736002943777611,0.7233403094729843,0.2098737813534268,0.2206369682435808,0.123389860275101,0.1253562117261868,0.1253562117261868,0.2465476471731999,0.197707700445539,0.2037583342567484,0.2116436021969613,1.0,0.1039960526618398,0.1340443281057585,0.1338624327562163,0.3081484935092631,0.8265429220756141,0.823524922799014,0.823524922799014,0.516450030002279,0.7750362222635726,0.7129377771551986,0.736002943777611,0.1039960526618398,1.0,0.7485098171219974,0.2092820987796285,0.1487621707850979,0.8001503250072654,0.817095863030711,0.817095863030711,0.5070249238443896,0.7142654041317424,0.6535740345433904,0.7233403094729843,0.1340443281057585,0.7485098171219974,1.0,0.24509143900129,0.2113613507924992,0.2438453513193685,0.2425825376282937,0.2425825376282937,0.1636681810674121,0.1999123975270595,0.2084917948471347,0.2098737813534268,0.1338624327562163,0.2092820987796285,0.24509143900129,1.0,0.4481044204751441,0.2037071108537164,0.2057466385948479,0.2057466385948479,0.1997210937973685,0.1990384635487991,0.2085325644944459,0.2206369682435808,0.3081484935092631,0.1487621707850979,0.2113613507924992,0.4481044204751441,1.0
volume_log_return,SA,1.0,0.942795,0.9427945,0.382952,0.569781,0.5406545,0.583074,0.1574975,0.7255975,0.731173,0.3287485,0.3068715,0.942795,1.0,0.9999995,0.387026,0.589489,0.5581625,0.6025315,0.1605695,0.728823,0.7393985,0.3250755,0.304104,0.9427945,0.9999995,1.0,0.387026,0.589489,0.558163,0.6025315,0.1605695,0.728823,0.739398,0.3250755,0.3041035,0.382952,0.387026,0.387026,1.0,0.5919305,0.546099,0.5987215,0.20207,0.369886,0.3403645,0.1469675,0.1629515,0.569781,0.589489,0.589489,0.5919305,1.0,0.837113,0.930046,0.200986,0.590926,0.4891435,0.201207,0.2020215,0.5406545,0.5581625,0.558163,0.546099,0.837113,1.0,0.8251865,0.2006895,0.5570195,0.46083,0.208161,0.205835,0.583074,0.6025315,0.6025315,0.5987215,0.930046,0.8251865,1.0,0.2087525,0.550272,0.4979305,0.2126265,0.2275445,0.1574975,0.1605695,0.1605695,0.20207,0.200986,0.2006895,0.2087525,1.0,0.1230365,0.1684245,0.231014,0.321496,0.7255975,0.728823,0.728823,0.369886,0.590926,0.5570195,0.550272,0.1230365,1.0,0.64668,0.255606,0.177277,0.731173,0.7393985,0.739398,0.3403645,0.4891435,0.46083,0.4979305,0.1684245,0.64668,1.0,0.3213945,0.298064,0.3287485,0.3250755,0.3250755,0.1469675,0.201207,0.208161,0.2126265,0.231014,0.255606,0.3213945,1.0,0.46977,0.3068715,0.304104,0.3041035,0.1629515,0.2020215,0.205835,0.2275445,0.321496,0.177277,0.298064,0.46977,1.0
volume_log_return,CROX,1.0,0.888549,0.8885485,0.38428,0.5869325,0.5555545,0.5975395,0.1417685,0.736231,0.764293,0.300272,0.273458,0.888549,1.0,0.999999,0.398048,0.6173675,0.584793,0.6284725,0.151791,0.7285865,0.770415,0.2929925,0.270434,0.8885485,0.999999,1.0,0.398048,0.6173675,0.5847925,0.6284725,0.151791,0.7285865,0.7704155,0.292993,0.2704345,0.38428,0.398048,0.398048,1.0,0.5805725,0.539749,0.585505,0.206833,0.378569,0.3347045,0.1599435,0.175517,0.5869325,0.6173675,0.6173675,0.5805725,1.0,0.833899,0.9345175,0.20081,0.612311,0.5187855,0.199585,0.199034,0.5555545,0.584793,0.5847925,0.539749,0.833899,1.0,0.8235705,0.2018845,0.576282,0.4898075,0.209156,0.204303,0.5975395,0.6284725,0.6284725,0.585505,0.9345175,0.8235705,1.0,0.2096785,0.5723045,0.530122,0.211504,0.2225635,0.1417685,0.151791,0.151791,0.206833,0.20081,0.2018845,0.2096785,1.0,0.1110305,0.146009,0.2443445,0.3213505,0.736231,0.7285865,0.7285865,0.378569,0.612311,0.576282,0.5723045,0.1110305,1.0,0.6550915,0.2307365,0.159567,0.764293,0.770415,0.7704155,0.3347045,0.5187855,0.4898075,0.530122,0.146009,0.6550915,1.0,0.3003145,0.28528,0.300272,0.2929925,0.292993,0.1599435,0.199585,0.209156,0.211504,0.2443445,0.2307365,0.3003145,1.0,0.48825,0.273458,0.270434,0.2704345,0.175517,0.199034,0.204303,0.2225635,0.3213505,0.159567,0.28528,0.48825,1.0
volume_log_return,DK,1.0,0.8827975,0.882797,0.3682335,0.5698155,0.5440825,0.5804045,0.10459,0.732041,0.6568185,0.300482,0.2419745,0.8827975,1.0,0.9999995,0.393217,0.6158625,0.581445,0.6270205,0.123213,0.718801,0.6540265,0.2921435,0.245747,0.882797,0.9999995,1.0,0.393217,0.6158625,0.581445,0.6270205,0.123213,0.7188015,0.6540265,0.292144,0.245747,0.3682335,0.393217,0.393217,1.0,0.576681,0.5379415,0.5834695,0.219024,0.366874,0.2728095,0.139265,0.1759815,0.5698155,0.6158625,0.6158625,0.576681,1.0,0.8180375,0.93338,0.2001055,0.5915445,0.392768,0.200826,0.2008535,0.5440825,0.581445,0.581445,0.5379415,0.8180375,1.0,0.805744,0.2025615,0.559415,0.3800545,0.2085875,0.206888,0.5804045,0.6270205,0.6270205,0.5834695,0.93338,0.805744,1.0,0.211522,0.550694,0.39737,0.2131005,0.225956,0.10459,0.123213,0.123213,0.219024,0.2001055,0.2025615,0.211522,1.0,0.07549,0.0881465,0.1779195,0.3200235,0.732041,0.718801,0.7188015,0.366874,0.5915445,0.559415,0.550694,0.07549,1.0,0.593346,0.229395,0.1346975,0.6568185,0.6540265,0.6540265,0.2728095,0.392768,0.3800545,0.39737,0.0881465,0.593346,1.0,0.2985155,0.2280895,0.300482,0.2921435,0.292144,0.139265,0.200826,0.2085875,0.2131005,0.1779195,0.229395,0.2985155,1.0,0.47036,0.2419745,0.245747,0.245747,0.1759815,0.2008535,0.206888,0.225956,0.3200235,0.1346975,0.2280895,0.47036,1.0
